ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
95917,5,2017,Elec- Agricultural,N,123,"197,237","1,604"
95917,6,2017,Elec- Agricultural,N,126,"414,906","3,293"
95918,4,2017,Elec- Agricultural,Y,0,0,
95918,5,2017,Elec- Agricultural,Y,0,0,
95918,6,2017,Elec- Agricultural,Y,0,0,
95919,4,2017,Elec- Agricultural,Y,0,0,
95919,5,2017,Elec- Agricultural,Y,0,0,
95919,6,2017,Elec- Agricultural,Y,0,0,
95920,4,2017,Elec- Agricultural,Y,0,0,
95920,5,2017,Elec- Agricultural,N,86,"526,030","6,117"
95920,6,2017,Elec- Agricultural,Y,0,0,
95922,4,2017,Elec- Agricultural,Y,0,0,
95922,5,2017,Elec- Agricultural,Y,0,0,
95922,6,2017,Elec- Agricultural,Y,0,0,
95926,4,2017,Elec- Agricultural,Y,0,0,
95926,5,2017,Elec- Agricultural,Y,0,0,
95926,6,2017,Elec- Agricultural,Y,0,0,
95928,4,2017,Elec- Agricultural,Y,0,0,
95928,5,2017,Elec- Agricultural,Y,905,"5,006,871","5,532"
95928,6,2017,Elec- Agricultural,Y,917,"7,363,942","8,030"
95932,4,2017,Elec- Agricultural,Y,0,0,
95932,5,2017,Elec- Agricultural,Y,0,0,
95932,6,2017,Elec- Agricultural,Y,442,"5,621,082","12,717"
95934,4,2017,Elec- Agricultural,Y,0,0,
95934,5,2017,Elec- Agricultural,Y,0,0,
95934,6,2017,Elec- Agricultural,Y,0,0,
95935,4,2017,Elec- Agricultural,Y,0,0,
95935,5,2017,Elec- Agricultural,Y,0,0,
95935,6,2017,Elec- Agricultural,Y,0,0,
95937,4,2017,Elec- Agricultural,Y,0,0,
95937,5,2017,Elec- Agricultural,Y,0,0,
95937,6,2017,Elec- Agricultural,Y,0,0,
95938,4,2017,Elec- Agricultural,Y,0,0,
95938,5,2017,Elec- Agricultural,Y,0,0,
95938,6,2017,Elec- Agricultural,Y,0,0,
95939,4,2017,Elec- Agricultural,Y,0,0,
95939,5,2017,Elec- Agricultural,Y,0,0,
95939,6,2017,Elec- Agricultural,Y,0,0,
95941,4,2017,Elec- Agricultural,Y,0,0,
95941,5,2017,Elec- Agricultural,Y,0,0,
95941,6,2017,Elec- Agricultural,Y,0,0,
95942,4,2017,Elec- Agricultural,Y,0,0,
95942,5,2017,Elec- Agricultural,Y,0,0,
95942,6,2017,Elec- Agricultural,Y,0,0,
95943,4,2017,Elec- Agricultural,Y,0,0,
95943,5,2017,Elec- Agricultural,N,100,"586,986","5,870"
95943,6,2017,Elec- Agricultural,N,99,"768,021","7,758"
95945,4,2017,Elec- Agricultural,Y,0,0,
95945,5,2017,Elec- Agricultural,Y,0,0,
95945,6,2017,Elec- Agricultural,Y,0,0,
95946,4,2017,Elec- Agricultural,Y,0,0,
95946,5,2017,Elec- Agricultural,Y,0,0,
95946,6,2017,Elec- Agricultural,Y,0,0,
95947,4,2017,Elec- Agricultural,Y,0,0,
95947,5,2017,Elec- Agricultural,Y,0,0,
95947,6,2017,Elec- Agricultural,Y,0,0,
95948,4,2017,Elec- Agricultural,Y,0,0,
95948,5,2017,Elec- Agricultural,Y,0,0,
95948,6,2017,Elec- Agricultural,N,216,"692,969","3,208"
95949,4,2017,Elec- Agricultural,Y,0,0,
95949,5,2017,Elec- Agricultural,Y,0,0,
95949,6,2017,Elec- Agricultural,Y,58,"32,152",554
95950,5,2017,Elec- Agricultural,N,36,"325,760","9,049"
95951,4,2017,Elec- Agricultural,Y,0,0,
95951,5,2017,Elec- Agricultural,Y,0,0,
95951,6,2017,Elec- Agricultural,Y,0,0,
95953,4,2017,Elec- Agricultural,Y,0,0,
95953,5,2017,Elec- Agricultural,Y,566,"1,955,733","3,455"
95953,6,2017,Elec- Agricultural,N,285,"1,831,531","6,426"
95954,4,2017,Elec- Agricultural,Y,0,0,
95954,5,2017,Elec- Agricultural,Y,0,0,
95954,6,2017,Elec- Agricultural,Y,0,0,
95955,4,2017,Elec- Agricultural,Y,0,0,
95955,5,2017,Elec- Agricultural,Y,0,0,
95955,6,2017,Elec- Agricultural,Y,0,0,
95957,4,2017,Elec- Agricultural,Y,0,0,
95957,5,2017,Elec- Agricultural,Y,0,0,
95957,6,2017,Elec- Agricultural,Y,0,0,
95959,4,2017,Elec- Agricultural,Y,0,0,
95959,5,2017,Elec- Agricultural,Y,42,"23,703",564
95959,6,2017,Elec- Agricultural,N,28,"26,783",957
95960,4,2017,Elec- Agricultural,Y,0,0,
95960,5,2017,Elec- Agricultural,Y,0,0,
95960,6,2017,Elec- Agricultural,Y,0,0,
95961,4,2017,Elec- Agricultural,Y,0,0,
95961,5,2017,Elec- Agricultural,Y,0,0,
95961,6,2017,Elec- Agricultural,Y,0,0,
95962,4,2017,Elec- Agricultural,Y,0,0,
95962,5,2017,Elec- Agricultural,Y,0,0,
95962,6,2017,Elec- Agricultural,Y,0,0,
95963,4,2017,Elec- Agricultural,Y,"8,088","10,248,823","1,267"
95963,5,2017,Elec- Agricultural,Y,"1,750","9,658,179","5,519"
95963,6,2017,Elec- Agricultural,N,449,"4,987,248","11,107"
95965,4,2017,Elec- Agricultural,Y,0,0,
95965,5,2017,Elec- Agricultural,Y,159,"370,534","2,330"
95965,6,2017,Elec- Agricultural,Y,160,"498,420","3,115"
95966,4,2017,Elec- Agricultural,Y,0,0,
95966,5,2017,Elec- Agricultural,Y,161,"199,552","1,239"
95966,6,2017,Elec- Agricultural,Y,161,"249,750","1,551"
95968,4,2017,Elec- Agricultural,Y,0,0,
95968,5,2017,Elec- Agricultural,Y,0,0,
95968,6,2017,Elec- Agricultural,Y,0,0,
95969,4,2017,Elec- Agricultural,Y,0,0,
95969,5,2017,Elec- Agricultural,Y,0,0,
95969,6,2017,Elec- Agricultural,Y,0,0,
95970,4,2017,Elec- Agricultural,Y,0,0,
95970,5,2017,Elec- Agricultural,Y,0,0,
95970,6,2017,Elec- Agricultural,Y,0,0,
95972,4,2017,Elec- Agricultural,Y,0,0,
95972,5,2017,Elec- Agricultural,Y,0,0,
95972,6,2017,Elec- Agricultural,Y,0,0,
95973,4,2017,Elec- Agricultural,Y,0,0,
95973,5,2017,Elec- Agricultural,Y,0,0,
95973,6,2017,Elec- Agricultural,Y,0,0,
95975,4,2017,Elec- Agricultural,Y,0,0,
95975,5,2017,Elec- Agricultural,Y,0,0,
95975,6,2017,Elec- Agricultural,Y,0,0,
95977,4,2017,Elec- Agricultural,Y,0,0,
95977,5,2017,Elec- Agricultural,Y,0,0,
95977,6,2017,Elec- Agricultural,Y,0,0,
95979,4,2017,Elec- Agricultural,Y,0,0,
95979,5,2017,Elec- Agricultural,Y,0,0,
95979,6,2017,Elec- Agricultural,Y,0,0,
95982,4,2017,Elec- Agricultural,Y,0,0,
95982,5,2017,Elec- Agricultural,Y,0,0,
95982,6,2017,Elec- Agricultural,Y,0,0,
95983,4,2017,Elec- Agricultural,Y,0,0,
95983,5,2017,Elec- Agricultural,Y,0,0,
95983,6,2017,Elec- Agricultural,Y,0,0,
95984,4,2017,Elec- Agricultural,Y,0,0,
95984,5,2017,Elec- Agricultural,Y,0,0,
95984,6,2017,Elec- Agricultural,Y,0,0,
95987,4,2017,Elec- Agricultural,Y,0,0,
95987,5,2017,Elec- Agricultural,Y,0,0,
95987,6,2017,Elec- Agricultural,Y,0,0,
95988,4,2017,Elec- Agricultural,Y,0,0,
95988,5,2017,Elec- Agricultural,Y,270,"1,803,019","6,678"
95988,6,2017,Elec- Agricultural,Y,163,"1,481,998","9,092"
95991,4,2017,Elec- Agricultural,Y,0,0,
95991,5,2017,Elec- Agricultural,N,270,"1,384,660","5,128"
95991,6,2017,Elec- Agricultural,N,270,"1,941,662","7,191"
95993,4,2017,Elec- Agricultural,Y,0,0,
95993,5,2017,Elec- Agricultural,N,286,"492,816","1,723"
95993,6,2017,Elec- Agricultural,N,291,"837,473","2,878"
96001,4,2017,Elec- Agricultural,Y,0,0,
96001,5,2017,Elec- Agricultural,Y,0,0,
96001,6,2017,Elec- Agricultural,Y,0,0,
96002,4,2017,Elec- Agricultural,Y,0,0,
96002,5,2017,Elec- Agricultural,Y,0,0,
96002,6,2017,Elec- Agricultural,Y,0,0,
96003,4,2017,Elec- Agricultural,Y,0,0,
96003,5,2017,Elec- Agricultural,Y,0,0,
96003,6,2017,Elec- Agricultural,Y,0,0,
96007,4,2017,Elec- Agricultural,Y,0,0,
96007,5,2017,Elec- Agricultural,Y,0,0,
96007,6,2017,Elec- Agricultural,Y,0,0,
96013,4,2017,Elec- Agricultural,Y,0,0,
96013,5,2017,Elec- Agricultural,Y,0,0,
96013,6,2017,Elec- Agricultural,Y,0,0,
96016,4,2017,Elec- Agricultural,Y,0,0,
96016,5,2017,Elec- Agricultural,Y,0,0,
96016,6,2017,Elec- Agricultural,Y,0,0,
96021,4,2017,Elec- Agricultural,Y,0,0,
96021,5,2017,Elec- Agricultural,Y,0,0,
96021,6,2017,Elec- Agricultural,Y,"1,241","8,238,882","6,639"
96022,4,2017,Elec- Agricultural,Y,0,0,
96022,5,2017,Elec- Agricultural,Y,0,0,
96022,6,2017,Elec- Agricultural,Y,0,0,
96028,4,2017,Elec- Agricultural,Y,0,0,
96028,5,2017,Elec- Agricultural,Y,0,0,
96028,6,2017,Elec- Agricultural,Y,0,0,
96035,4,2017,Elec- Agricultural,Y,0,0,
96035,5,2017,Elec- Agricultural,Y,0,0,
96035,6,2017,Elec- Agricultural,Y,0,0,
96040,4,2017,Elec- Agricultural,Y,0,0,
96040,5,2017,Elec- Agricultural,Y,0,0,
96040,6,2017,Elec- Agricultural,Y,0,0,
96047,4,2017,Elec- Agricultural,Y,0,0,
96047,5,2017,Elec- Agricultural,Y,0,0,
96047,6,2017,Elec- Agricultural,Y,0,0,
96055,4,2017,Elec- Agricultural,Y,0,0,
96055,5,2017,Elec- Agricultural,Y,0,0,
96055,6,2017,Elec- Agricultural,Y,0,0,
96056,4,2017,Elec- Agricultural,Y,0,0,
96056,5,2017,Elec- Agricultural,Y,109,"1,169,564","10,730"
96056,6,2017,Elec- Agricultural,Y,134,"1,778,929","13,276"
96059,4,2017,Elec- Agricultural,Y,0,0,
96059,5,2017,Elec- Agricultural,Y,0,0,
96059,6,2017,Elec- Agricultural,Y,0,0,
96062,4,2017,Elec- Agricultural,Y,0,0,
96062,5,2017,Elec- Agricultural,Y,0,0,
96062,6,2017,Elec- Agricultural,Y,0,0,
96065,4,2017,Elec- Agricultural,Y,0,0,
96065,5,2017,Elec- Agricultural,Y,0,0,
96065,6,2017,Elec- Agricultural,Y,0,0,
96069,4,2017,Elec- Agricultural,Y,0,0,
96069,5,2017,Elec- Agricultural,Y,0,0,
96069,6,2017,Elec- Agricultural,Y,0,0,
96073,4,2017,Elec- Agricultural,Y,0,0,
96073,5,2017,Elec- Agricultural,Y,0,0,
96073,6,2017,Elec- Agricultural,Y,0,0,
96075,4,2017,Elec- Agricultural,Y,0,0,
96075,5,2017,Elec- Agricultural,Y,0,0,
96075,6,2017,Elec- Agricultural,Y,0,0,
96080,4,2017,Elec- Agricultural,Y,0,0,
96080,5,2017,Elec- Agricultural,Y,0,0,
96080,6,2017,Elec- Agricultural,Y,0,0,
96088,4,2017,Elec- Agricultural,Y,0,0,
96088,5,2017,Elec- Agricultural,Y,0,0,
96088,6,2017,Elec- Agricultural,Y,0,0,
96096,4,2017,Elec- Agricultural,Y,0,0,
96096,5,2017,Elec- Agricultural,Y,0,0,
96096,6,2017,Elec- Agricultural,Y,0,0,
93101,4,2017,Elec- Commercial,Y,0,0,
93101,5,2017,Elec- Commercial,Y,0,0,
93101,6,2017,Elec- Commercial,Y,0,0,
93105,4,2017,Elec- Commercial,Y,0,0,
93105,5,2017,Elec- Commercial,Y,0,0,
93105,6,2017,Elec- Commercial,Y,0,0,
93110,4,2017,Elec- Commercial,Y,0,0,
93110,5,2017,Elec- Commercial,Y,0,0,
93110,6,2017,Elec- Commercial,Y,0,0,
93117,4,2017,Elec- Commercial,Y,0,0,
93117,5,2017,Elec- Commercial,Y,0,0,
93117,6,2017,Elec- Commercial,Y,0,0,
93203,4,2017,Elec- Commercial,Y,451,"4,059,595","9,001"
93203,5,2017,Elec- Commercial,Y,453,"4,762,725","10,514"
93203,6,2017,Elec- Commercial,Y,450,"5,200,512","11,557"
93204,4,2017,Elec- Commercial,Y,0,0,
93204,5,2017,Elec- Commercial,Y,0,0,
93204,6,2017,Elec- Commercial,Y,0,0,
93206,4,2017,Elec- Commercial,Y,0,0,
93206,5,2017,Elec- Commercial,Y,0,0,
93206,6,2017,Elec- Commercial,Y,0,0,
93210,4,2017,Elec- Commercial,N,350,"2,539,212","7,255"
93210,5,2017,Elec- Commercial,N,351,"2,841,496","8,095"
93210,6,2017,Elec- Commercial,N,348,"2,999,626","8,620"
93212,4,2017,Elec- Commercial,Y,0,0,
93212,5,2017,Elec- Commercial,Y,0,0,
93212,6,2017,Elec- Commercial,Y,0,0,
93219,4,2017,Elec- Commercial,Y,0,0,
93219,5,2017,Elec- Commercial,Y,0,0,
93219,6,2017,Elec- Commercial,Y,0,0,
93224,4,2017,Elec- Commercial,Y,0,0,
93224,5,2017,Elec- Commercial,Y,0,0,
93224,6,2017,Elec- Commercial,Y,0,0,
93225,4,2017,Elec- Commercial,Y,0,0,
93225,5,2017,Elec- Commercial,Y,0,0,
93225,6,2017,Elec- Commercial,Y,0,0,
93230,4,2017,Elec- Commercial,Y,0,0,
93230,5,2017,Elec- Commercial,Y,0,0,
93230,6,2017,Elec- Commercial,Y,0,0,
93234,4,2017,Elec- Commercial,Y,0,0,
93234,5,2017,Elec- Commercial,Y,0,0,
93234,6,2017,Elec- Commercial,Y,0,0,
93239,4,2017,Elec- Commercial,Y,0,0,
93239,5,2017,Elec- Commercial,Y,0,0,
93239,6,2017,Elec- Commercial,Y,0,0,
93241,4,2017,Elec- Commercial,Y,0,0,
93241,5,2017,Elec- Commercial,Y,0,0,
93241,6,2017,Elec- Commercial,Y,0,0,
93242,4,2017,Elec- Commercial,Y,0,0,
93242,5,2017,Elec- Commercial,Y,0,0,
93242,6,2017,Elec- Commercial,Y,0,0,
93243,4,2017,Elec- Commercial,Y,0,0,
93243,5,2017,Elec- Commercial,Y,0,0,
93243,6,2017,Elec- Commercial,Y,0,0,
93245,4,2017,Elec- Commercial,Y,"1,610","6,321,276","3,926"
93245,5,2017,Elec- Commercial,Y,"1,895","5,224,566","2,757"
93245,6,2017,Elec- Commercial,Y,"2,018","9,137,829","4,528"
93249,4,2017,Elec- Commercial,Y,0,0,
93249,5,2017,Elec- Commercial,Y,0,0,
93249,6,2017,Elec- Commercial,Y,0,0,
93250,4,2017,Elec- Commercial,Y,0,0,
93250,5,2017,Elec- Commercial,Y,0,0,
93250,6,2017,Elec- Commercial,Y,0,0,
93251,4,2017,Elec- Commercial,Y,0,0,
93251,5,2017,Elec- Commercial,Y,0,0,
93251,6,2017,Elec- Commercial,Y,0,0,
93252,4,2017,Elec- Commercial,Y,0,0,
93252,5,2017,Elec- Commercial,Y,0,0,
93252,6,2017,Elec- Commercial,Y,0,0,
93254,4,2017,Elec- Commercial,Y,0,0,
93254,5,2017,Elec- Commercial,Y,0,0,
93254,6,2017,Elec- Commercial,Y,0,0,
93256,4,2017,Elec- Commercial,Y,0,0,
93256,5,2017,Elec- Commercial,Y,0,0,
93256,6,2017,Elec- Commercial,Y,0,0,
93262,4,2017,Elec- Commercial,Y,0,0,
93262,5,2017,Elec- Commercial,Y,0,0,
93262,6,2017,Elec- Commercial,Y,0,0,
93263,4,2017,Elec- Commercial,Y,0,0,
93263,5,2017,Elec- Commercial,Y,0,0,
93263,6,2017,Elec- Commercial,Y,0,0,
93266,4,2017,Elec- Commercial,Y,0,0,
93266,5,2017,Elec- Commercial,Y,0,0,
93266,6,2017,Elec- Commercial,Y,0,0,
93268,4,2017,Elec- Commercial,Y,0,0,
93268,5,2017,Elec- Commercial,Y,0,0,
93268,6,2017,Elec- Commercial,Y,0,0,
93272,4,2017,Elec- Commercial,Y,0,0,
93272,5,2017,Elec- Commercial,Y,0,0,
93272,6,2017,Elec- Commercial,Y,0,0,
93274,4,2017,Elec- Commercial,Y,0,0,
93274,5,2017,Elec- Commercial,Y,0,0,
93274,6,2017,Elec- Commercial,Y,0,0,
93276,4,2017,Elec- Commercial,Y,0,0,
93276,5,2017,Elec- Commercial,Y,0,0,
93276,6,2017,Elec- Commercial,Y,0,0,
93277,4,2017,Elec- Commercial,Y,0,0,
93277,5,2017,Elec- Commercial,Y,0,0,
93277,6,2017,Elec- Commercial,Y,0,0,
93280,4,2017,Elec- Commercial,Y,0,0,
93280,5,2017,Elec- Commercial,Y,0,0,
93280,6,2017,Elec- Commercial,Y,0,0,
93286,4,2017,Elec- Commercial,Y,0,0,
93286,5,2017,Elec- Commercial,Y,0,0,
93286,6,2017,Elec- Commercial,Y,0,0,
93291,4,2017,Elec- Commercial,Y,0,0,
93291,5,2017,Elec- Commercial,Y,0,0,
93291,6,2017,Elec- Commercial,Y,0,0,
93292,4,2017,Elec- Commercial,Y,0,0,
93292,5,2017,Elec- Commercial,Y,0,0,
93292,6,2017,Elec- Commercial,Y,0,0,
93301,4,2017,Elec- Commercial,Y,0,0,
93301,5,2017,Elec- Commercial,Y,0,0,
93301,6,2017,Elec- Commercial,Y,0,0,
93304,4,2017,Elec- Commercial,N,"1,027","8,083,968","7,871"
93304,5,2017,Elec- Commercial,N,"1,022","9,550,114","9,345"
93304,6,2017,Elec- Commercial,N,"1,028","10,832,385","10,537"
93305,4,2017,Elec- Commercial,Y,0,0,
93305,5,2017,Elec- Commercial,Y,0,0,
93305,6,2017,Elec- Commercial,Y,0,0,
93306,4,2017,Elec- Commercial,Y,0,0,
93306,5,2017,Elec- Commercial,Y,0,0,
93306,6,2017,Elec- Commercial,Y,0,0,
93307,4,2017,Elec- Commercial,Y,"1,725","13,722,853","7,955"
93307,5,2017,Elec- Commercial,Y,"1,728","16,238,159","9,397"
93307,6,2017,Elec- Commercial,Y,"1,726","17,383,682","10,072"
93308,4,2017,Elec- Commercial,Y,"9,084","88,665,692","9,761"
93308,5,2017,Elec- Commercial,Y,"7,768","83,491,271","10,748"
93308,6,2017,Elec- Commercial,Y,"7,767","89,399,919","11,510"
93309,4,2017,Elec- Commercial,Y,0,0,
93309,5,2017,Elec- Commercial,N,"1,329","14,984,264","11,275"
93309,6,2017,Elec- Commercial,N,"1,324","17,165,830","12,965"
93311,4,2017,Elec- Commercial,Y,"1,027","8,086,856","7,874"
93311,5,2017,Elec- Commercial,Y,"1,030","8,082,542","7,847"
93311,6,2017,Elec- Commercial,Y,"1,110","13,142,665","11,840"
93312,4,2017,Elec- Commercial,Y,0,0,
93312,5,2017,Elec- Commercial,Y,0,0,
93312,6,2017,Elec- Commercial,Y,0,0,
93313,4,2017,Elec- Commercial,N,"1,034","8,340,826","8,067"
93313,5,2017,Elec- Commercial,N,"1,035","10,106,685","9,765"
93313,6,2017,Elec- Commercial,N,"1,033","11,377,700","11,014"
93314,4,2017,Elec- Commercial,Y,0,0,
93314,5,2017,Elec- Commercial,Y,0,0,
93314,6,2017,Elec- Commercial,Y,0,0,
93401,4,2017,Elec- Commercial,Y,"4,011","22,627,032","5,641"
93401,5,2017,Elec- Commercial,Y,"4,129","27,491,473","6,658"
93401,6,2017,Elec- Commercial,Y,"4,020","23,734,731","5,904"
93402,4,2017,Elec- Commercial,Y,0,0,
93402,5,2017,Elec- Commercial,Y,0,0,
93402,6,2017,Elec- Commercial,Y,0,0,
93405,4,2017,Elec- Commercial,Y,769,"5,020,923","6,529"
93405,5,2017,Elec- Commercial,Y,767,"5,201,339","6,781"
93405,6,2017,Elec- Commercial,Y,769,"5,160,871","6,711"
93407,4,2017,Elec- Commercial,Y,0,0,
93407,5,2017,Elec- Commercial,Y,0,0,
93407,6,2017,Elec- Commercial,Y,0,0,
93420,4,2017,Elec- Commercial,Y,0,0,
93420,5,2017,Elec- Commercial,Y,0,0,
93420,6,2017,Elec- Commercial,Y,0,0,
93422,4,2017,Elec- Commercial,Y,"1,585","5,420,374","3,420"
93422,5,2017,Elec- Commercial,Y,"1,577","5,955,116","3,776"
93422,6,2017,Elec- Commercial,Y,"1,575","7,039,970","4,470"
93424,4,2017,Elec- Commercial,N,112,"470,025","4,197"
93424,5,2017,Elec- Commercial,N,112,"496,472","4,433"
93426,4,2017,Elec- Commercial,Y,0,0,
93426,5,2017,Elec- Commercial,Y,0,0,
93426,6,2017,Elec- Commercial,Y,0,0,
93427,4,2017,Elec- Commercial,Y,0,0,
93427,5,2017,Elec- Commercial,Y,629,"3,441,158","5,471"
93427,6,2017,Elec- Commercial,Y,0,0,
93428,4,2017,Elec- Commercial,Y,490,"1,221,508","2,493"
93428,5,2017,Elec- Commercial,Y,489,"1,259,491","2,576"
93428,6,2017,Elec- Commercial,Y,492,"1,185,501","2,410"
93429,4,2017,Elec- Commercial,Y,0,0,
93429,5,2017,Elec- Commercial,Y,0,0,
93429,6,2017,Elec- Commercial,Y,0,0,
93430,4,2017,Elec- Commercial,Y,0,0,
93430,5,2017,Elec- Commercial,Y,0,0,
93430,6,2017,Elec- Commercial,Y,0,0,
93432,4,2017,Elec- Commercial,Y,0,0,
93432,5,2017,Elec- Commercial,Y,0,0,
93432,6,2017,Elec- Commercial,Y,0,0,
93433,4,2017,Elec- Commercial,Y,751,"2,085,502","2,777"
93433,5,2017,Elec- Commercial,Y,751,"2,128,388","2,834"
93433,6,2017,Elec- Commercial,N,597,"1,470,302","2,463"
93434,4,2017,Elec- Commercial,Y,0,0,
93434,5,2017,Elec- Commercial,Y,0,0,
93434,6,2017,Elec- Commercial,Y,0,0,
93435,4,2017,Elec- Commercial,Y,0,0,
93435,5,2017,Elec- Commercial,Y,0,0,
93435,6,2017,Elec- Commercial,Y,0,0,
93436,4,2017,Elec- Commercial,Y,0,0,
93436,5,2017,Elec- Commercial,Y,0,0,
93436,6,2017,Elec- Commercial,Y,0,0,
93437,4,2017,Elec- Commercial,Y,0,0,
93437,5,2017,Elec- Commercial,Y,0,0,
93437,6,2017,Elec- Commercial,Y,0,0,
93440,4,2017,Elec- Commercial,N,87,"220,918","2,539"
93440,5,2017,Elec- Commercial,N,87,"237,137","2,726"
93440,6,2017,Elec- Commercial,N,87,"249,734","2,871"
93441,4,2017,Elec- Commercial,Y,0,0,
93441,5,2017,Elec- Commercial,Y,0,0,
93441,6,2017,Elec- Commercial,Y,0,0,
93442,4,2017,Elec- Commercial,N,612,"1,932,320","3,157"
93442,5,2017,Elec- Commercial,N,610,"1,972,739","3,234"
93442,6,2017,Elec- Commercial,N,608,"1,928,482","3,172"
93444,4,2017,Elec- Commercial,N,431,"1,575,718","3,656"
93444,5,2017,Elec- Commercial,N,434,"1,736,769","4,002"
93444,6,2017,Elec- Commercial,Y,0,0,
93445,4,2017,Elec- Commercial,Y,0,0,
93445,5,2017,Elec- Commercial,Y,0,0,
93445,6,2017,Elec- Commercial,N,156,"535,067","3,430"
93446,4,2017,Elec- Commercial,Y,"2,408","12,764,139","5,301"
93446,5,2017,Elec- Commercial,Y,"2,237","13,885,828","6,207"
93446,6,2017,Elec- Commercial,Y,"2,236","15,496,402","6,930"
93449,4,2017,Elec- Commercial,N,468,"2,623,367","5,605"
93449,5,2017,Elec- Commercial,N,471,"2,640,677","5,607"
93449,6,2017,Elec- Commercial,N,476,"2,679,150","5,628"
93450,4,2017,Elec- Commercial,Y,0,0,
93450,5,2017,Elec- Commercial,Y,0,0,
93450,6,2017,Elec- Commercial,Y,0,0,
93451,4,2017,Elec- Commercial,Y,0,0,
93451,5,2017,Elec- Commercial,N,182,"499,805","2,746"
93451,6,2017,Elec- Commercial,N,180,"537,260","2,985"
93452,4,2017,Elec- Commercial,Y,0,0,
93452,5,2017,Elec- Commercial,Y,0,0,
93452,6,2017,Elec- Commercial,Y,0,0,
93453,4,2017,Elec- Commercial,Y,0,0,
93453,5,2017,Elec- Commercial,Y,0,0,
93453,6,2017,Elec- Commercial,Y,0,0,
93454,4,2017,Elec- Commercial,N,"1,403","11,203,575","7,985"
93454,5,2017,Elec- Commercial,N,"1,401","10,935,967","7,806"
93454,6,2017,Elec- Commercial,N,"1,398","10,609,191","7,589"
93455,4,2017,Elec- Commercial,Y,"1,376","9,349,929","6,795"
93455,5,2017,Elec- Commercial,Y,"1,149","9,088,326","7,910"
93455,6,2017,Elec- Commercial,Y,"1,378","10,088,563","7,321"
93458,4,2017,Elec- Commercial,Y,871,"3,462,884","3,976"
93458,5,2017,Elec- Commercial,Y,870,"3,951,978","4,543"
93458,6,2017,Elec- Commercial,Y,"1,302","5,896,224","4,529"
93460,4,2017,Elec- Commercial,Y,0,0,
93460,5,2017,Elec- Commercial,Y,0,0,
93460,6,2017,Elec- Commercial,Y,0,0,
93461,4,2017,Elec- Commercial,Y,0,0,
93461,5,2017,Elec- Commercial,Y,0,0,
93461,6,2017,Elec- Commercial,Y,0,0,
93463,4,2017,Elec- Commercial,Y,"1,548","9,640,163","6,227"
93463,5,2017,Elec- Commercial,Y,"1,150","8,099,853","7,043"
93463,6,2017,Elec- Commercial,Y,"1,481","8,453,265","5,708"
93465,4,2017,Elec- Commercial,Y,0,0,
93465,5,2017,Elec- Commercial,Y,0,0,
93465,6,2017,Elec- Commercial,Y,0,0,
93560,4,2017,Elec- Commercial,Y,0,0,
93560,5,2017,Elec- Commercial,Y,0,0,
93560,6,2017,Elec- Commercial,Y,0,0,
93561,4,2017,Elec- Commercial,Y,0,0,
93561,5,2017,Elec- Commercial,Y,0,0,
93561,6,2017,Elec- Commercial,Y,0,0,
93601,4,2017,Elec- Commercial,Y,0,0,
93601,5,2017,Elec- Commercial,Y,0,0,
93601,6,2017,Elec- Commercial,Y,0,0,
93602,4,2017,Elec- Commercial,Y,0,0,
93602,5,2017,Elec- Commercial,Y,198,"703,349","3,552"
93602,6,2017,Elec- Commercial,Y,210,"844,862","4,023"
93603,4,2017,Elec- Commercial,Y,0,0,
93603,5,2017,Elec- Commercial,Y,0,0,
93603,6,2017,Elec- Commercial,Y,0,0,
93604,4,2017,Elec- Commercial,Y,0,0,
93604,5,2017,Elec- Commercial,Y,0,0,
93604,6,2017,Elec- Commercial,Y,0,0,
93608,4,2017,Elec- Commercial,Y,0,0,
93608,5,2017,Elec- Commercial,Y,0,0,
93608,6,2017,Elec- Commercial,Y,0,0,
93609,4,2017,Elec- Commercial,Y,0,0,
93609,5,2017,Elec- Commercial,Y,0,0,
93609,6,2017,Elec- Commercial,Y,0,0,
93610,4,2017,Elec- Commercial,Y,0,0,
93610,5,2017,Elec- Commercial,Y,0,0,
93610,6,2017,Elec- Commercial,Y,0,0,
93611,4,2017,Elec- Commercial,Y,"1,015","7,004,920","6,901"
93611,5,2017,Elec- Commercial,Y,"1,016","8,389,698","8,258"
93611,6,2017,Elec- Commercial,Y,"1,018","9,648,852","9,478"
93612,4,2017,Elec- Commercial,N,"1,411","9,415,823","6,673"
93612,5,2017,Elec- Commercial,N,"1,410","11,179,030","7,928"
93612,6,2017,Elec- Commercial,N,"1,409","13,049,672","9,262"
93614,4,2017,Elec- Commercial,Y,0,0,
93614,5,2017,Elec- Commercial,Y,0,0,
93614,6,2017,Elec- Commercial,Y,633,"3,276,297","5,176"
93615,4,2017,Elec- Commercial,Y,0,0,
93615,5,2017,Elec- Commercial,Y,0,0,
93615,6,2017,Elec- Commercial,Y,0,0,
93616,4,2017,Elec- Commercial,Y,0,0,
93616,5,2017,Elec- Commercial,Y,0,0,
93616,6,2017,Elec- Commercial,Y,0,0,
93618,4,2017,Elec- Commercial,Y,"1,027","4,904,072","4,775"
