ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
93611,9,2017,Elec- Commercial,Y,"1,016","9,853,719","9,699"
93612,7,2017,Elec- Commercial,N,"1,410","14,988,838","10,630"
93612,8,2017,Elec- Commercial,N,"1,410","15,363,107","10,896"
93612,9,2017,Elec- Commercial,N,"1,420","12,660,267","8,916"
93614,7,2017,Elec- Commercial,Y,0,0,
93614,8,2017,Elec- Commercial,Y,637,"3,631,406","5,701"
93614,9,2017,Elec- Commercial,Y,0,0,
93615,7,2017,Elec- Commercial,Y,0,0,
93615,8,2017,Elec- Commercial,Y,0,0,
93615,9,2017,Elec- Commercial,Y,0,0,
93616,7,2017,Elec- Commercial,Y,0,0,
93616,8,2017,Elec- Commercial,Y,0,0,
93616,9,2017,Elec- Commercial,Y,0,0,
93618,7,2017,Elec- Commercial,Y,623,"4,842,170","7,772"
93618,8,2017,Elec- Commercial,Y,908,"6,527,631","7,189"
93618,9,2017,Elec- Commercial,Y,910,"5,326,339","5,853"
93619,7,2017,Elec- Commercial,Y,0,0,
93619,8,2017,Elec- Commercial,Y,0,0,
93619,9,2017,Elec- Commercial,Y,0,0,
93620,7,2017,Elec- Commercial,Y,0,0,
93620,8,2017,Elec- Commercial,Y,0,0,
93620,9,2017,Elec- Commercial,Y,0,0,
93621,7,2017,Elec- Commercial,Y,0,0,
93621,8,2017,Elec- Commercial,Y,0,0,
93621,9,2017,Elec- Commercial,Y,0,0,
93622,7,2017,Elec- Commercial,Y,529,"2,302,760","4,353"
93622,8,2017,Elec- Commercial,Y,850,"4,116,896","4,843"
93622,9,2017,Elec- Commercial,Y,852,"3,539,275","4,154"
93623,7,2017,Elec- Commercial,Y,0,0,
93623,8,2017,Elec- Commercial,Y,0,0,
93623,9,2017,Elec- Commercial,Y,0,0,
93625,7,2017,Elec- Commercial,Y,0,0,
93625,8,2017,Elec- Commercial,N,225,"2,016,749","8,963"
93625,9,2017,Elec- Commercial,N,227,"1,752,673","7,721"
93626,7,2017,Elec- Commercial,Y,0,0,
93626,8,2017,Elec- Commercial,Y,0,0,
93626,9,2017,Elec- Commercial,Y,0,0,
93627,7,2017,Elec- Commercial,Y,0,0,
93627,8,2017,Elec- Commercial,Y,0,0,
93627,9,2017,Elec- Commercial,Y,0,0,
93628,7,2017,Elec- Commercial,Y,0,0,
93628,8,2017,Elec- Commercial,Y,0,0,
93628,9,2017,Elec- Commercial,Y,0,0,
93630,7,2017,Elec- Commercial,Y,480,"2,864,494","5,968"
93630,8,2017,Elec- Commercial,Y,479,"3,216,461","6,715"
93630,9,2017,Elec- Commercial,N,394,"2,296,049","5,828"
93631,7,2017,Elec- Commercial,Y,0,0,
93631,8,2017,Elec- Commercial,Y,0,0,
93631,9,2017,Elec- Commercial,Y,0,0,
93633,7,2017,Elec- Commercial,Y,0,0,
93633,8,2017,Elec- Commercial,Y,0,0,
93633,9,2017,Elec- Commercial,Y,0,0,
93635,7,2017,Elec- Commercial,N,800,"7,148,416","8,936"
93635,8,2017,Elec- Commercial,N,806,"7,500,673","9,306"
93635,9,2017,Elec- Commercial,N,805,"6,011,209","7,467"
93636,7,2017,Elec- Commercial,Y,0,0,
93636,8,2017,Elec- Commercial,Y,0,0,
93636,9,2017,Elec- Commercial,Y,0,0,
93637,7,2017,Elec- Commercial,N,"1,058","9,390,650","8,876"
93637,8,2017,Elec- Commercial,N,"1,060","11,411,363","10,765"
93637,9,2017,Elec- Commercial,N,"1,057","9,482,900","8,972"
93638,7,2017,Elec- Commercial,Y,"1,340","8,179,087","6,104"
93638,8,2017,Elec- Commercial,Y,"1,342","9,251,650","6,894"
93638,9,2017,Elec- Commercial,Y,"1,346","7,816,443","5,807"
93640,7,2017,Elec- Commercial,N,219,"1,091,256","4,983"
93640,8,2017,Elec- Commercial,Y,0,0,
93640,9,2017,Elec- Commercial,Y,0,0,
93641,7,2017,Elec- Commercial,Y,0,0,
93641,8,2017,Elec- Commercial,Y,0,0,
93641,9,2017,Elec- Commercial,Y,0,0,
93643,7,2017,Elec- Commercial,Y,0,0,
93643,8,2017,Elec- Commercial,Y,0,0,
93643,9,2017,Elec- Commercial,Y,0,0,
93644,7,2017,Elec- Commercial,Y,"1,343","7,698,180","5,732"
93644,8,2017,Elec- Commercial,Y,708,"3,943,880","5,570"
93644,9,2017,Elec- Commercial,Y,"1,341","6,217,592","4,637"
93645,7,2017,Elec- Commercial,Y,0,0,
93645,8,2017,Elec- Commercial,Y,0,0,
93645,9,2017,Elec- Commercial,Y,0,0,
93646,7,2017,Elec- Commercial,Y,0,0,
93646,8,2017,Elec- Commercial,Y,0,0,
93646,9,2017,Elec- Commercial,Y,0,0,
93647,7,2017,Elec- Commercial,Y,336,"1,929,936","5,744"
93647,8,2017,Elec- Commercial,Y,0,0,
93647,9,2017,Elec- Commercial,Y,0,0,
93648,7,2017,Elec- Commercial,Y,228,"3,212,851","14,091"
93648,8,2017,Elec- Commercial,Y,0,0,
93648,9,2017,Elec- Commercial,Y,227,"3,236,144","14,256"
93650,7,2017,Elec- Commercial,N,182,"1,082,478","5,948"
93650,8,2017,Elec- Commercial,N,184,"1,154,950","6,277"
93650,9,2017,Elec- Commercial,N,184,"959,669","5,216"
93651,7,2017,Elec- Commercial,Y,0,0,
93651,8,2017,Elec- Commercial,Y,0,0,
93651,9,2017,Elec- Commercial,Y,0,0,
93652,7,2017,Elec- Commercial,Y,0,0,
93652,8,2017,Elec- Commercial,Y,0,0,
93652,9,2017,Elec- Commercial,Y,0,0,
93653,7,2017,Elec- Commercial,Y,0,0,
93653,8,2017,Elec- Commercial,Y,0,0,
93653,9,2017,Elec- Commercial,Y,0,0,
93654,7,2017,Elec- Commercial,N,640,"5,248,619","8,201"
93654,8,2017,Elec- Commercial,Y,"1,032","10,658,962","10,328"
93654,9,2017,Elec- Commercial,Y,804,"5,489,030","6,827"
93656,7,2017,Elec- Commercial,Y,0,0,
93656,8,2017,Elec- Commercial,Y,0,0,
93656,9,2017,Elec- Commercial,Y,261,"1,164,481","4,462"
93657,7,2017,Elec- Commercial,Y,926,"6,010,484","6,491"
93657,8,2017,Elec- Commercial,Y,813,"6,555,506","8,063"
93657,9,2017,Elec- Commercial,Y,825,"5,846,734","7,087"
93660,7,2017,Elec- Commercial,Y,0,0,
93660,8,2017,Elec- Commercial,Y,0,0,
93660,9,2017,Elec- Commercial,Y,0,0,
93662,7,2017,Elec- Commercial,N,608,"5,606,358","9,221"
93662,8,2017,Elec- Commercial,N,609,"5,967,523","9,799"
93662,9,2017,Elec- Commercial,N,614,"4,882,180","7,951"
93664,7,2017,Elec- Commercial,Y,0,0,
93664,8,2017,Elec- Commercial,Y,0,0,
93664,9,2017,Elec- Commercial,Y,0,0,
93667,7,2017,Elec- Commercial,Y,0,0,
93667,8,2017,Elec- Commercial,Y,0,0,
93667,9,2017,Elec- Commercial,Y,0,0,
93668,7,2017,Elec- Commercial,N,49,"133,327","2,721"
93668,8,2017,Elec- Commercial,Y,0,0,
93668,9,2017,Elec- Commercial,Y,0,0,
93669,7,2017,Elec- Commercial,Y,0,0,
93669,8,2017,Elec- Commercial,Y,0,0,
93669,9,2017,Elec- Commercial,Y,0,0,
93675,7,2017,Elec- Commercial,Y,0,0,
93675,8,2017,Elec- Commercial,Y,0,0,
93675,9,2017,Elec- Commercial,Y,0,0,
93701,7,2017,Elec- Commercial,N,433,"2,440,734","5,637"
93701,8,2017,Elec- Commercial,Y,0,0,
93701,9,2017,Elec- Commercial,Y,0,0,
93702,7,2017,Elec- Commercial,N,697,"5,219,082","7,488"
93702,8,2017,Elec- Commercial,Y,0,0,
93702,9,2017,Elec- Commercial,Y,0,0,
93703,7,2017,Elec- Commercial,N,842,"5,335,902","6,337"
93703,8,2017,Elec- Commercial,N,835,"5,817,053","6,967"
93703,9,2017,Elec- Commercial,N,835,"4,798,003","5,746"
93704,7,2017,Elec- Commercial,N,538,"4,897,885","9,104"
93704,8,2017,Elec- Commercial,Y,911,"8,513,809","9,346"
93704,9,2017,Elec- Commercial,N,544,"4,228,291","7,773"
93705,7,2017,Elec- Commercial,N,370,"2,817,182","7,614"
93705,8,2017,Elec- Commercial,Y,0,0,
93705,9,2017,Elec- Commercial,N,372,"2,555,774","6,870"
93706,7,2017,Elec- Commercial,Y,"1,104","13,270,294","12,020"
93706,8,2017,Elec- Commercial,Y,"1,105","13,951,839","12,626"
93706,9,2017,Elec- Commercial,Y,"1,105","11,844,084","10,719"
93710,7,2017,Elec- Commercial,Y,"1,242","16,288,331","13,115"
93710,8,2017,Elec- Commercial,Y,"1,244","16,872,905","13,563"
93710,9,2017,Elec- Commercial,Y,"1,242","13,847,286","11,149"
93711,7,2017,Elec- Commercial,N,"1,538","14,386,149","9,354"
93711,8,2017,Elec- Commercial,N,"1,546","14,594,877","9,440"
93711,9,2017,Elec- Commercial,N,"1,555","12,043,056","7,745"
93720,7,2017,Elec- Commercial,Y,"1,385","20,922,670","15,107"
93720,8,2017,Elec- Commercial,Y,"1,392","21,584,868","15,506"
93720,9,2017,Elec- Commercial,Y,"1,387","17,914,099","12,916"
93721,7,2017,Elec- Commercial,N,715,"13,034,482","18,230"
93721,8,2017,Elec- Commercial,Y,"1,843","21,822,209","11,841"
93721,9,2017,Elec- Commercial,Y,"1,834","18,206,891","9,927"
93722,7,2017,Elec- Commercial,Y,"1,548","13,554,539","8,756"
93722,8,2017,Elec- Commercial,Y,"1,546","14,118,153","9,132"
93722,9,2017,Elec- Commercial,Y,"1,545","11,697,011","7,571"
93723,7,2017,Elec- Commercial,Y,0,0,
93723,8,2017,Elec- Commercial,Y,0,0,
93723,9,2017,Elec- Commercial,Y,0,0,
93725,7,2017,Elec- Commercial,Y,"1,037","15,042,703","14,506"
93725,8,2017,Elec- Commercial,N,810,"14,501,505","17,903"
93725,9,2017,Elec- Commercial,N,809,"12,690,014","15,686"
93726,7,2017,Elec- Commercial,N,885,"10,185,736","11,509"
93726,8,2017,Elec- Commercial,N,879,"10,605,386","12,065"
93726,9,2017,Elec- Commercial,N,883,"8,498,235","9,624"
93727,7,2017,Elec- Commercial,Y,"1,587","16,965,608","10,690"
93727,8,2017,Elec- Commercial,Y,"1,587","17,974,790","11,326"
93727,9,2017,Elec- Commercial,Y,"1,587","14,872,756","9,372"
93728,7,2017,Elec- Commercial,N,585,"3,604,338","6,161"
93728,8,2017,Elec- Commercial,N,578,"3,800,612","6,575"
93728,9,2017,Elec- Commercial,N,581,"3,171,060","5,458"
93730,7,2017,Elec- Commercial,Y,0,0,
93730,8,2017,Elec- Commercial,Y,0,0,
93730,9,2017,Elec- Commercial,Y,0,0,
93737,7,2017,Elec- Commercial,Y,0,0,
93737,8,2017,Elec- Commercial,Y,0,0,
93737,9,2017,Elec- Commercial,Y,0,0,
93740,7,2017,Elec- Commercial,Y,0,0,
93740,8,2017,Elec- Commercial,Y,0,0,
93740,9,2017,Elec- Commercial,Y,0,0,
93901,7,2017,Elec- Commercial,Y,"2,157","10,577,583","4,904"
93901,8,2017,Elec- Commercial,Y,"2,157","11,431,076","5,300"
93901,9,2017,Elec- Commercial,Y,"2,156","11,291,733","5,237"
93905,7,2017,Elec- Commercial,N,584,"3,860,676","6,611"
93905,8,2017,Elec- Commercial,N,581,"4,106,771","7,068"
93905,9,2017,Elec- Commercial,N,579,"4,065,568","7,022"
93906,7,2017,Elec- Commercial,N,674,"6,646,919","9,862"
93906,8,2017,Elec- Commercial,N,673,"6,988,586","10,384"
93906,9,2017,Elec- Commercial,N,674,"6,953,486","10,317"
93907,7,2017,Elec- Commercial,N,683,"3,218,214","4,712"
93907,8,2017,Elec- Commercial,N,688,"3,419,246","4,970"
93907,9,2017,Elec- Commercial,N,697,"3,414,230","4,898"
93908,7,2017,Elec- Commercial,Y,0,0,
93908,8,2017,Elec- Commercial,Y,0,0,
93908,9,2017,Elec- Commercial,Y,0,0,
93920,7,2017,Elec- Commercial,Y,0,0,
93920,8,2017,Elec- Commercial,N,59,"266,125","4,511"
93920,9,2017,Elec- Commercial,N,59,"257,747","4,369"
93921,7,2017,Elec- Commercial,N,342,"970,405","2,837"
93921,8,2017,Elec- Commercial,N,339,"988,864","2,917"
93921,9,2017,Elec- Commercial,N,339,"926,636","2,733"
93923,7,2017,Elec- Commercial,Y,"1,000","4,413,020","4,413"
93923,8,2017,Elec- Commercial,Y,999,"4,514,191","4,519"
93923,9,2017,Elec- Commercial,Y,999,"4,269,017","4,273"
93924,7,2017,Elec- Commercial,Y,0,0,
93924,8,2017,Elec- Commercial,Y,0,0,
93924,9,2017,Elec- Commercial,Y,0,0,
93925,7,2017,Elec- Commercial,N,63,"139,089","2,208"
93925,8,2017,Elec- Commercial,N,63,"159,156","2,526"
93925,9,2017,Elec- Commercial,N,63,"144,854","2,299"
93926,7,2017,Elec- Commercial,N,177,"667,868","3,773"
93926,8,2017,Elec- Commercial,N,178,"817,716","4,594"
93926,9,2017,Elec- Commercial,Y,0,0,
93927,7,2017,Elec- Commercial,Y,0,0,
93927,8,2017,Elec- Commercial,N,279,"1,376,007","4,932"
93927,9,2017,Elec- Commercial,N,276,"1,389,780","5,035"
93930,7,2017,Elec- Commercial,Y,0,0,
93930,8,2017,Elec- Commercial,Y,460,"2,866,494","6,232"
93930,9,2017,Elec- Commercial,Y,462,"3,051,343","6,605"
93932,7,2017,Elec- Commercial,Y,0,0,
93932,8,2017,Elec- Commercial,Y,0,0,
93932,9,2017,Elec- Commercial,Y,0,0,
93933,7,2017,Elec- Commercial,N,494,"3,345,656","6,773"
93933,8,2017,Elec- Commercial,N,494,"3,672,068","7,433"
93933,9,2017,Elec- Commercial,N,494,"3,396,706","6,876"
93940,7,2017,Elec- Commercial,Y,"2,347","16,949,531","7,222"
93940,8,2017,Elec- Commercial,Y,"2,347","17,699,152","7,541"
93940,9,2017,Elec- Commercial,Y,"2,347","16,877,855","7,191"
93944,7,2017,Elec- Commercial,Y,0,0,
93944,8,2017,Elec- Commercial,Y,0,0,
93944,9,2017,Elec- Commercial,Y,0,0,
93950,7,2017,Elec- Commercial,Y,0,0,
93950,8,2017,Elec- Commercial,Y,0,0,
93950,9,2017,Elec- Commercial,Y,0,0,
93953,7,2017,Elec- Commercial,Y,0,0,
93953,8,2017,Elec- Commercial,Y,0,0,
93953,9,2017,Elec- Commercial,Y,0,0,
93955,7,2017,Elec- Commercial,N,793,"4,687,799","5,911"
93955,8,2017,Elec- Commercial,N,794,"4,907,290","6,180"
93955,9,2017,Elec- Commercial,N,793,"4,737,483","5,974"
93960,7,2017,Elec- Commercial,Y,0,0,
93960,8,2017,Elec- Commercial,N,322,"2,536,861","7,878"
93960,9,2017,Elec- Commercial,Y,503,"4,067,879","8,087"
94002,7,2017,Elec- Commercial,N,712,"4,113,029","5,777"
94002,8,2017,Elec- Commercial,N,712,"4,340,048","6,096"
94002,9,2017,Elec- Commercial,N,707,"4,342,574","6,142"
94005,7,2017,Elec- Commercial,N,303,"4,168,496","13,757"
94005,8,2017,Elec- Commercial,N,306,"4,320,601","14,120"
94005,9,2017,Elec- Commercial,N,306,"4,286,326","14,008"
94010,7,2017,Elec- Commercial,Y,"1,772","16,109,802","9,091"
94010,8,2017,Elec- Commercial,Y,"1,775","16,802,841","9,466"
94010,9,2017,Elec- Commercial,Y,"1,773","17,150,490","9,673"
94014,7,2017,Elec- Commercial,N,769,"5,880,341","7,647"
94014,8,2017,Elec- Commercial,N,774,"6,202,799","8,014"
94014,9,2017,Elec- Commercial,N,774,"6,058,356","7,827"
94015,7,2017,Elec- Commercial,N,481,"6,156,182","12,799"
94015,8,2017,Elec- Commercial,N,483,"6,570,686","13,604"
94015,9,2017,Elec- Commercial,N,485,"6,621,766","13,653"
94018,7,2017,Elec- Commercial,N,175,"436,340","2,493"
94018,8,2017,Elec- Commercial,N,176,"474,587","2,697"
94018,9,2017,Elec- Commercial,N,176,"440,091","2,501"
94019,7,2017,Elec- Commercial,Y,0,0,
94019,8,2017,Elec- Commercial,Y,0,0,
94019,9,2017,Elec- Commercial,Y,0,0,
94020,7,2017,Elec- Commercial,Y,0,0,
94020,8,2017,Elec- Commercial,Y,0,0,
94020,9,2017,Elec- Commercial,Y,0,0,
94021,7,2017,Elec- Commercial,Y,0,0,
94021,8,2017,Elec- Commercial,Y,0,0,
94021,9,2017,Elec- Commercial,Y,0,0,
94022,7,2017,Elec- Commercial,Y,0,0,
94022,8,2017,Elec- Commercial,Y,0,0,
94022,9,2017,Elec- Commercial,Y,0,0,
94024,7,2017,Elec- Commercial,Y,0,0,
94024,8,2017,Elec- Commercial,Y,0,0,
94024,9,2017,Elec- Commercial,Y,0,0,
94025,7,2017,Elec- Commercial,Y,"1,368","21,974,764","16,063"
94025,8,2017,Elec- Commercial,Y,"1,374","22,897,911","16,665"
94025,9,2017,Elec- Commercial,Y,"1,366","22,159,508","16,222"
94027,7,2017,Elec- Commercial,Y,0,0,
94027,8,2017,Elec- Commercial,Y,0,0,
94027,9,2017,Elec- Commercial,Y,0,0,
94028,7,2017,Elec- Commercial,Y,0,0,
94028,8,2017,Elec- Commercial,Y,0,0,
94028,9,2017,Elec- Commercial,Y,0,0,
94030,7,2017,Elec- Commercial,Y,0,0,
94030,8,2017,Elec- Commercial,Y,0,0,
94030,9,2017,Elec- Commercial,Y,0,0,
94035,7,2017,Elec- Commercial,Y,0,0,
94035,8,2017,Elec- Commercial,Y,0,0,
94035,9,2017,Elec- Commercial,Y,0,0,
94038,7,2017,Elec- Commercial,Y,0,0,
94038,8,2017,Elec- Commercial,Y,0,0,
94038,9,2017,Elec- Commercial,Y,0,0,
94040,7,2017,Elec- Commercial,Y,0,0,
94040,8,2017,Elec- Commercial,Y,0,0,
94040,9,2017,Elec- Commercial,Y,0,0,
94041,7,2017,Elec- Commercial,Y,0,0,
94041,8,2017,Elec- Commercial,Y,0,0,
94041,9,2017,Elec- Commercial,Y,0,0,
94043,7,2017,Elec- Commercial,Y,"1,960","64,256,894","32,784"
94043,8,2017,Elec- Commercial,Y,"1,960","65,309,106","33,321"
94043,9,2017,Elec- Commercial,Y,"1,957","62,491,847","31,932"
94044,7,2017,Elec- Commercial,Y,604,"2,765,371","4,578"
94044,8,2017,Elec- Commercial,Y,607,"2,911,073","4,796"
94044,9,2017,Elec- Commercial,Y,610,"2,836,819","4,651"
94060,7,2017,Elec- Commercial,Y,0,0,
94060,8,2017,Elec- Commercial,Y,0,0,
94060,9,2017,Elec- Commercial,Y,0,0,
94061,7,2017,Elec- Commercial,N,386,"2,291,066","5,935"
94061,8,2017,Elec- Commercial,N,384,"2,444,603","6,366"
94061,9,2017,Elec- Commercial,N,388,"2,447,216","6,307"
94062,7,2017,Elec- Commercial,Y,0,0,
94062,8,2017,Elec- Commercial,Y,0,0,
94062,9,2017,Elec- Commercial,Y,0,0,
94063,7,2017,Elec- Commercial,N,"1,663","22,528,250","13,547"
94063,8,2017,Elec- Commercial,N,"1,667","23,202,190","13,919"
94063,9,2017,Elec- Commercial,N,"1,670","22,195,320","13,291"
94065,7,2017,Elec- Commercial,Y,0,0,
94065,8,2017,Elec- Commercial,Y,0,0,
94065,9,2017,Elec- Commercial,Y,0,0,
94066,7,2017,Elec- Commercial,Y,0,0,
94066,8,2017,Elec- Commercial,Y,0,0,
94066,9,2017,Elec- Commercial,Y,0,0,
94070,7,2017,Elec- Commercial,N,"1,492","9,445,093","6,330"
94070,8,2017,Elec- Commercial,N,"1,485","9,759,217","6,572"
94070,9,2017,Elec- Commercial,N,"1,492","9,653,034","6,470"
94074,7,2017,Elec- Commercial,Y,0,0,
94074,8,2017,Elec- Commercial,Y,0,0,
94074,9,2017,Elec- Commercial,Y,0,0,
94080,7,2017,Elec- Commercial,Y,"2,525","39,905,666","15,804"
94080,8,2017,Elec- Commercial,Y,"2,525","42,559,991","16,855"
94080,9,2017,Elec- Commercial,Y,"2,539","43,306,016","17,056"
94085,7,2017,Elec- Commercial,Y,0,0,
94085,8,2017,Elec- Commercial,Y,0,0,
94085,9,2017,Elec- Commercial,Y,0,0,
94086,7,2017,Elec- Commercial,Y,0,0,
94086,8,2017,Elec- Commercial,Y,0,0,
94086,9,2017,Elec- Commercial,N,673,"12,100,619","17,980"
94087,7,2017,Elec- Commercial,Y,0,0,
94087,8,2017,Elec- Commercial,Y,0,0,
94087,9,2017,Elec- Commercial,Y,0,0,
94089,7,2017,Elec- Commercial,Y,0,0,
94089,8,2017,Elec- Commercial,Y,0,0,
94089,9,2017,Elec- Commercial,Y,0,0,
94102,7,2017,Elec- Commercial,N,"1,088","14,310,975","13,153"
94102,8,2017,Elec- Commercial,N,"1,091","14,801,729","13,567"
94102,9,2017,Elec- Commercial,N,"1,087","15,255,878","14,035"
94103,7,2017,Elec- Commercial,N,"1,911","25,132,264","13,151"
94103,8,2017,Elec- Commercial,N,"1,910","26,098,232","13,664"
94103,9,2017,Elec- Commercial,N,"1,909","26,375,993","13,817"
94104,7,2017,Elec- Commercial,N,137,"6,807,777","49,692"
94104,8,2017,Elec- Commercial,N,139,"7,243,596","52,112"
94104,9,2017,Elec- Commercial,N,139,"7,137,273","51,347"
94105,7,2017,Elec- Commercial,N,447,"18,822,360","42,108"
94105,8,2017,Elec- Commercial,N,449,"19,814,302","44,130"
94105,9,2017,Elec- Commercial,N,445,"20,420,998","45,890"
94107,7,2017,Elec- Commercial,N,"1,466","17,267,713","11,779"
94107,8,2017,Elec- Commercial,N,"1,465","17,972,572","12,268"
94107,9,2017,Elec- Commercial,N,"1,464","18,009,913","12,302"
94108,7,2017,Elec- Commercial,N,"1,151","10,229,934","8,888"
94108,8,2017,Elec- Commercial,N,"1,154","10,515,144","9,112"
94108,9,2017,Elec- Commercial,N,"1,153","10,560,052","9,159"
94109,7,2017,Elec- Commercial,Y,"2,347","17,906,121","7,629"
94109,8,2017,Elec- Commercial,Y,"2,352","18,560,644","7,891"
94109,9,2017,Elec- Commercial,N,"1,486","10,649,704","7,167"
94110,7,2017,Elec- Commercial,N,"1,861","7,506,682","4,034"
94110,8,2017,Elec- Commercial,N,"1,866","7,827,747","4,195"
94110,9,2017,Elec- Commercial,N,"1,875","7,860,371","4,192"
94111,7,2017,Elec- Commercial,Y,445,"10,942,123","24,589"
94111,8,2017,Elec- Commercial,Y,452,"11,699,247","25,883"
94111,9,2017,Elec- Commercial,Y,452,"11,084,758","24,524"
94112,7,2017,Elec- Commercial,N,787,"3,360,181","4,270"
94112,8,2017,Elec- Commercial,N,789,"3,449,320","4,372"
94112,9,2017,Elec- Commercial,N,789,"3,451,695","4,375"
94114,7,2017,Elec- Commercial,N,730,"2,420,990","3,316"
94114,8,2017,Elec- Commercial,N,730,"2,464,160","3,376"
94114,9,2017,Elec- Commercial,N,731,"2,483,730","3,398"
94115,7,2017,Elec- Commercial,Y,0,0,
94115,8,2017,Elec- Commercial,Y,0,0,
94115,9,2017,Elec- Commercial,N,871,"7,180,308","8,244"
94116,7,2017,Elec- Commercial,Y,0,0,
94116,8,2017,Elec- Commercial,Y,0,0,
94116,9,2017,Elec- Commercial,Y,"1,313","7,927,044","6,037"
94117,7,2017,Elec- Commercial,N,656,"2,471,298","3,767"
94117,8,2017,Elec- Commercial,N,661,"2,560,486","3,874"
94117,9,2017,Elec- Commercial,N,661,"2,435,414","3,684"
94118,7,2017,Elec- Commercial,Y,"3,774","19,315,322","5,118"
94118,8,2017,Elec- Commercial,Y,"3,773","20,120,650","5,333"
94118,9,2017,Elec- Commercial,Y,"2,468","11,047,366","4,476"
94121,7,2017,Elec- Commercial,Y,0,0,
94121,8,2017,Elec- Commercial,Y,0,0,
94121,9,2017,Elec- Commercial,Y,0,0,
94122,7,2017,Elec- Commercial,Y,0,0,
94122,8,2017,Elec- Commercial,Y,0,0,
94122,9,2017,Elec- Commercial,Y,0,0,
94123,7,2017,Elec- Commercial,N,895,"2,735,889","3,057"
94123,8,2017,Elec- Commercial,N,898,"2,816,050","3,136"
94123,9,2017,Elec- Commercial,N,899,"2,855,287","3,176"
94124,7,2017,Elec- Commercial,N,"1,397","9,377,585","6,713"
94124,8,2017,Elec- Commercial,N,"1,406","9,880,056","7,027"
94124,9,2017,Elec- Commercial,N,"1,409","9,750,535","6,920"
94127,7,2017,Elec- Commercial,Y,0,0,
94127,8,2017,Elec- Commercial,Y,0,0,
94127,9,2017,Elec- Commercial,Y,0,0,
94129,7,2017,Elec- Commercial,Y,0,0,
94129,8,2017,Elec- Commercial,Y,0,0,
94129,9,2017,Elec- Commercial,Y,0,0,
94130,7,2017,Elec- Commercial,Y,0,0,
94130,8,2017,Elec- Commercial,Y,0,0,
94130,9,2017,Elec- Commercial,Y,0,0,
94131,7,2017,Elec- Commercial,Y,0,0,
94131,8,2017,Elec- Commercial,Y,0,0,
94131,9,2017,Elec- Commercial,Y,0,0,
94132,7,2017,Elec- Commercial,Y,0,0,
94132,8,2017,Elec- Commercial,Y,0,0,
94132,9,2017,Elec- Commercial,Y,0,0,
94133,7,2017,Elec- Commercial,N,"1,246","9,641,152","7,738"
94133,8,2017,Elec- Commercial,N,"1,248","9,817,629","7,867"
94133,9,2017,Elec- Commercial,N,"1,252","9,433,341","7,535"
94134,7,2017,Elec- Commercial,N,300,"1,426,289","4,754"
94134,8,2017,Elec- Commercial,N,299,"1,491,485","4,988"
94134,9,2017,Elec- Commercial,N,300,"1,517,160","5,057"
94158,7,2017,Elec- Commercial,N,77,"3,582,912","46,531"
94158,8,2017,Elec- Commercial,N,77,"3,767,847","48,933"
94158,9,2017,Elec- Commercial,N,77,"3,898,433","50,629"
94303,7,2017,Elec- Commercial,Y,0,0,
94303,8,2017,Elec- Commercial,Y,0,0,
94303,9,2017,Elec- Commercial,Y,0,0,
94304,7,2017,Elec- Commercial,Y,0,0,
94304,8,2017,Elec- Commercial,Y,0,0,
94304,9,2017,Elec- Commercial,Y,0,0,
94305,7,2017,Elec- Commercial,Y,0,0,
94305,8,2017,Elec- Commercial,Y,0,0,
94305,9,2017,Elec- Commercial,Y,0,0,
94306,7,2017,Elec- Commercial,Y,0,0,
94306,8,2017,Elec- Commercial,Y,0,0,
94306,9,2017,Elec- Commercial,Y,0,0,
94401,7,2017,Elec- Commercial,N,977,"5,204,395","5,327"
94401,8,2017,Elec- Commercial,N,986,"5,405,363","5,482"
94401,9,2017,Elec- Commercial,N,985,"5,432,363","5,515"
94402,7,2017,Elec- Commercial,Y,925,"8,211,271","8,877"
94402,8,2017,Elec- Commercial,Y,931,"8,768,904","9,419"
94402,9,2017,Elec- Commercial,Y,933,"8,694,327","9,319"
94403,7,2017,Elec- Commercial,Y,"1,254","24,706,015","19,702"
94403,8,2017,Elec- Commercial,Y,"1,250","26,126,378","20,901"
94403,9,2017,Elec- Commercial,Y,"1,244","25,768,870","20,715"
94404,7,2017,Elec- Commercial,Y,0,0,
94404,8,2017,Elec- Commercial,Y,0,0,
94404,9,2017,Elec- Commercial,Y,0,0,
94501,7,2017,Elec- Commercial,Y,0,0,
94501,8,2017,Elec- Commercial,Y,0,0,
94501,9,2017,Elec- Commercial,Y,0,0,
94502,7,2017,Elec- Commercial,Y,0,0,
94502,8,2017,Elec- Commercial,Y,0,0,
94502,9,2017,Elec- Commercial,Y,0,0,
94503,7,2017,Elec- Commercial,N,281,"4,960,883","17,654"
94503,8,2017,Elec- Commercial,N,282,"5,554,291","19,696"
94503,9,2017,Elec- Commercial,N,283,"5,434,289","19,202"
94505,7,2017,Elec- Commercial,Y,0,0,
94505,8,2017,Elec- Commercial,Y,0,0,
94505,9,2017,Elec- Commercial,Y,0,0,
94506,7,2017,Elec- Commercial,Y,388,"3,923,725","10,113"
94506,8,2017,Elec- Commercial,N,232,"2,607,134","11,238"
94506,9,2017,Elec- Commercial,N,231,"2,373,360","10,274"
